regime,m_policy,r_family,r_idx,f_family,f_idx,T_miss_mult,C_clusters,ln_C,area_m2,R_cluster_m,k_star,interior,rel_depth,quasiconvex,quasiconvex_even_k,k_star_even_k,schema_version,prov_id
m-of-k,proportional-50,hill,1,power-law,1,1.0,14,2.639057,363730.66954000003,100.0,8,1,0.160053,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,20,2.995732,519615.24220000004,100.0,8,1,0.163197,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,28,3.332205,727461.3390800001,100.0,8,1,0.165362,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,40,3.688879,1039230.4844000001,100.0,8,1,0.166986,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,56,4.025352,1454922.6781600001,100.0,8,1,0.168030,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,80,4.382027,2078460.9688000001,100.0,8,1,0.168749,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,113,4.727388,2935826.11843,100.0,8,1,0.169169,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,160,5.075174,4156921.9376000003,100.0,8,1,0.169398,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,226,5.420535,5871652.23686,100.0,8,1,0.169493,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,320,5.768321,8313843.875200001,100.0,8,1,0.169500,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,452,6.113682,11743304.47372,100.0,8,1,0.169453,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,1.0,640,6.461468,16627687.750400001,100.0,8,1,0.169372,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,10,2.302585,259807.62110000002,100.0,12,1,0.473863,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,14,2.639057,363730.66954000003,100.0,12,1,0.480977,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,20,2.995732,519615.24220000004,100.0,12,1,0.486914,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,28,3.332205,727461.3390800001,100.0,12,1,0.491241,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,40,3.688879,1039230.4844000001,100.0,12,1,0.494718,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,56,4.025352,1454922.6781600001,100.0,12,1,0.497149,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,80,4.382027,2078460.9688000001,100.0,12,1,0.499016,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,113,4.727388,2935826.11843,100.0,12,1,0.500286,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,160,5.075174,4156921.9376000003,100.0,12,1,0.501163,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,226,5.420535,5871652.23686,100.0,12,1,0.501740,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,320,5.768321,8313843.875200001,100.0,12,1,0.502108,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,452,6.113682,11743304.47372,100.0,12,1,0.502324,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,3.0,640,6.461468,16627687.750400001,100.0,12,1,0.502439,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,10,2.302585,259807.62110000002,100.0,22,1,0.240501,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,14,2.639057,363730.66954000003,100.0,22,1,0.240761,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,20,2.995732,519615.24220000004,100.0,22,1,0.240960,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,28,3.332205,727461.3390800001,100.0,22,1,0.241084,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,40,3.688879,1039230.4844000001,100.0,22,1,0.241159,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,56,4.025352,1454922.6781600001,100.0,22,1,0.241185,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,80,4.382027,2078460.9688000001,100.0,22,1,0.241179,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,113,4.727388,2935826.11843,100.0,22,1,0.241150,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,160,5.075174,4156921.9376000003,100.0,22,1,0.241108,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,226,5.420535,5871652.23686,100.0,22,1,0.241061,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,320,5.768321,8313843.875200001,100.0,22,1,0.241013,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,452,6.113682,11743304.47372,100.0,22,1,0.240968,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,10.0,640,6.461468,16627687.750400001,100.0,22,1,0.240929,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,10,2.302585,259807.62110000002,100.0,32,1,0.026100,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,14,2.639057,363730.66954000003,100.0,32,1,0.026037,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,20,2.995732,519615.24220000004,100.0,32,1,0.025983,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,28,3.332205,727461.3390800001,100.0,32,1,0.025941,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,40,3.688879,1039230.4844000001,100.0,32,1,0.025906,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,56,4.025352,1454922.6781600001,100.0,32,1,0.025879,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,80,4.382027,2078460.9688000001,100.0,32,1,0.025856,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,113,4.727388,2935826.11843,100.0,32,1,0.025838,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,160,5.075174,4156921.9376000003,100.0,32,1,0.025823,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,226,5.420535,5871652.23686,100.0,32,1,0.025812,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,320,5.768321,8313843.875200001,100.0,32,1,0.025803,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,452,6.113682,11743304.47372,100.0,32,1,0.025796,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,1,30.0,640,6.461468,16627687.750400001,100.0,32,1,0.025791,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,10,2.302585,259807.62110000002,100.0,8,1,0.165701,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,14,2.639057,363730.66954000003,100.0,8,1,0.171412,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,20,2.995732,519615.24220000004,100.0,8,1,0.176424,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,28,3.332205,727461.3390800001,100.0,8,1,0.180304,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,40,3.688879,1039230.4844000001,100.0,8,1,0.183648,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,56,4.025352,1454922.6781600001,100.0,8,1,0.186182,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,80,4.382027,2078460.9688000001,100.0,8,1,0.188312,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,113,4.727388,2935826.11843,100.0,8,1,0.189917,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,160,5.075174,4156921.9376000003,100.0,8,1,0.191160,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,226,5.420535,5871652.23686,100.0,8,1,0.192092,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,320,5.768321,8313843.875200001,100.0,8,1,0.192791,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,452,6.113682,11743304.47372,100.0,8,1,0.193299,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,1.0,640,6.461468,16627687.750400001,100.0,8,1,0.193669,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,10,2.302585,259807.62110000002,100.0,12,1,0.480895,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,14,2.639057,363730.66954000003,100.0,12,1,0.489412,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,20,2.995732,519615.24220000004,100.0,12,1,0.496919,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,28,3.332205,727461.3390800001,100.0,12,1,0.502783,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,40,3.688879,1039230.4844000001,100.0,12,1,0.507909,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,56,4.025352,1454922.6781600001,100.0,12,1,0.511874,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,80,4.382027,2078460.9688000001,100.0,12,1,0.515300,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,113,4.727388,2935826.11843,100.0,12,1,0.517974,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,160,5.075174,4156921.9376000003,100.0,12,1,0.520129,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,226,5.420535,5871652.23686,100.0,12,1,0.521822,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,320,5.768321,8313843.875200001,100.0,12,1,0.523153,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,452,6.113682,11743304.47372,100.0,12,1,0.524169,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,3.0,640,6.461468,16627687.750400001,100.0,12,1,0.524944,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,10,2.302585,259807.62110000002,100.0,22,1,0.241451,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,14,2.639057,363730.66954000003,100.0,22,1,0.241867,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,20,2.995732,519615.24220000004,100.0,22,1,0.242238,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,28,3.332205,727461.3390800001,100.0,22,1,0.242531,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,40,3.688879,1039230.4844000001,100.0,22,1,0.242786,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,56,4.025352,1454922.6781600001,100.0,22,1,0.242982,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,80,4.382027,2078460.9688000001,100.0,22,1,0.243146,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,113,4.727388,2935826.11843,100.0,22,1,0.243266,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,160,5.075174,4156921.9376000003,100.0,22,1,0.243354,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,226,5.420535,5871652.23686,100.0,22,1,0.243409,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,320,5.768321,8313843.875200001,100.0,22,1,0.243437,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,452,6.113682,11743304.47372,100.0,22,1,0.243440,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,10.0,640,6.461468,16627687.750400001,100.0,22,1,0.243421,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,10,2.302585,259807.62110000002,100.0,32,1,0.026095,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,14,2.639057,363730.66954000003,100.0,32,1,0.026032,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,20,2.995732,519615.24220000004,100.0,32,1,0.025978,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,28,3.332205,727461.3390800001,100.0,32,1,0.025936,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,40,3.688879,1039230.4844000001,100.0,32,1,0.025899,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,56,4.025352,1454922.6781600001,100.0,32,1,0.025870,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,80,4.382027,2078460.9688000001,100.0,32,1,0.025844,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,113,4.727388,2935826.11843,100.0,34,1,0.025826,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,160,5.075174,4156921.9376000003,100.0,34,1,0.025821,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,226,5.420535,5871652.23686,100.0,34,1,0.025816,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,320,5.768321,8313843.875200001,100.0,34,1,0.025810,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,452,6.113682,11743304.47372,100.0,34,1,0.025802,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,power-law,2,30.0,640,6.461468,16627687.750400001,100.0,34,1,0.025794,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,10,2.302585,259807.62110000002,100.0,8,1,0.130863,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,14,2.639057,363730.66954000003,100.0,8,1,0.131899,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,20,2.995732,519615.24220000004,100.0,8,1,0.132318,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,28,3.332205,727461.3390800001,100.0,8,1,0.132257,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,40,3.688879,1039230.4844000001,100.0,8,1,0.131868,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,56,4.025352,1454922.6781600001,100.0,8,1,0.131310,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,80,4.382027,2078460.9688000001,100.0,8,1,0.130610,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,113,4.727388,2935826.11843,100.0,8,1,0.129888,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,160,5.075174,4156921.9376000003,100.0,8,1,0.129163,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,226,5.420535,5871652.23686,100.0,8,1,0.128473,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,320,5.768321,8313843.875200001,100.0,8,1,0.127826,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,452,6.113682,11743304.47372,100.0,8,1,0.127240,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,1.0,640,6.461468,16627687.750400001,100.0,8,1,0.126710,0,1,8,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,10,2.302585,259807.62110000002,100.0,12,1,0.479095,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,14,2.639057,363730.66954000003,100.0,12,1,0.486693,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,20,2.995732,519615.24220000004,100.0,12,1,0.493089,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,28,3.332205,727461.3390800001,100.0,12,1,0.497801,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,40,3.688879,1039230.4844000001,100.0,12,1,0.501636,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,56,4.025352,1454922.6781600001,100.0,12,1,0.504361,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,80,4.382027,2078460.9688000001,100.0,12,1,0.506497,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,113,4.727388,2935826.11843,100.0,12,1,0.507988,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,160,5.075174,4156921.9376000003,100.0,12,1,0.509054,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,226,5.420535,5871652.23686,100.0,12,1,0.509789,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,320,5.768321,8313843.875200001,100.0,12,1,0.510291,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,452,6.113682,11743304.47372,100.0,12,1,0.510618,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,3.0,640,6.461468,16627687.750400001,100.0,12,1,0.510827,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,10,2.302585,259807.62110000002,100.0,22,1,0.241540,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,14,2.639057,363730.66954000003,100.0,22,1,0.241971,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,20,2.995732,519615.24220000004,100.0,22,1,0.242361,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,28,3.332205,727461.3390800001,100.0,22,1,0.242673,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,40,3.688879,1039230.4844000001,100.0,22,1,0.242951,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,56,4.025352,1454922.6781600001,100.0,22,1,0.243171,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,80,4.382027,2078460.9688000001,100.0,22,1,0.243364,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,113,4.727388,2935826.11843,100.0,22,1,0.243517,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,160,5.075174,4156921.9376000003,100.0,22,1,0.243641,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,226,5.420535,5871652.23686,100.0,22,1,0.243738,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,320,5.768321,8313843.875200001,100.0,22,1,0.243812,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,452,6.113682,11743304.47372,100.0,22,1,0.243864,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,10.0,640,6.461468,16627687.750400001,100.0,22,1,0.243897,0,1,22,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,10,2.302585,259807.62110000002,100.0,32,1,0.026115,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,14,2.639057,363730.66954000003,100.0,32,1,0.026055,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,20,2.995732,519615.24220000004,100.0,32,1,0.026004,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,28,3.332205,727461.3390800001,100.0,32,1,0.025967,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,40,3.688879,1039230.4844000001,100.0,32,1,0.025935,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,56,4.025352,1454922.6781600001,100.0,32,1,0.025911,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,80,4.382027,2078460.9688000001,100.0,32,1,0.025891,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,113,4.727388,2935826.11843,100.0,32,1,0.025876,0,1,32,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,160,5.075174,4156921.9376000003,100.0,34,1,0.025866,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,226,5.420535,5871652.23686,100.0,34,1,0.025867,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,320,5.768321,8313843.875200001,100.0,34,1,0.025869,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,452,6.113682,11743304.47372,100.0,34,1,0.025870,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,0,30.0,640,6.461468,16627687.750400001,100.0,34,1,0.025872,0,1,34,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,10,2.302585,259807.62110000002,100.0,6,1,0.084463,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,14,2.639057,363730.66954000003,100.0,6,1,0.080215,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,20,2.995732,519615.24220000004,100.0,6,1,0.076092,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,28,3.332205,727461.3390800001,100.0,6,1,0.072568,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,40,3.688879,1039230.4844000001,100.0,6,1,0.069217,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,56,4.025352,1454922.6781600001,100.0,6,1,0.066405,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,80,4.382027,2078460.9688000001,100.0,6,1,0.063774,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,113,4.727388,2935826.11843,100.0,6,1,0.061544,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,160,5.075174,4156921.9376000003,100.0,6,1,0.059588,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,226,5.420535,5871652.23686,100.0,6,1,0.057905,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,320,5.768321,8313843.875200001,100.0,6,1,0.056441,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,452,6.113682,11743304.47372,100.0,6,1,0.055192,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,1.0,640,6.461468,16627687.750400001,100.0,6,1,0.054114,0,1,6,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,10,2.302585,259807.62110000002,100.0,12,1,0.397766,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,14,2.639057,363730.66954000003,100.0,12,1,0.396632,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,20,2.995732,519615.24220000004,100.0,12,1,0.394832,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,28,3.332205,727461.3390800001,100.0,12,1,0.392801,0,1,12,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,40,3.688879,1039230.4844000001,100.0,14,1,0.390739,0,1,14,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,56,4.025352,1454922.6781600001,100.0,14,1,0.389534,0,1,14,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,80,4.382027,2078460.9688000001,100.0,14,1,0.388118,0,1,14,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,113,4.727388,2935826.11843,100.0,14,1,0.386712,0,1,14,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,160,5.075174,4156921.9376000003,100.0,14,1,0.385330,0,1,14,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,226,5.420535,5871652.23686,100.0,14,1,0.384036,0,1,14,1,1d478b3dd653a6b1
m-of-k,proportional-50,hill,1,logistic-dec,1,3.0,320,5.768321,8313843.875200001,100.0,14,1,0.382834,0,1,14,1,1d478b3dd653a6b1
