config_id,regime,m_policy,r_family,r_idx,r_params,f_family,f_idx,f_params,R_cluster_m,C_clusters,T_miss_mult,k_star,m_at_kstar,T_at_kstar,at_lower,at_upper,interior,rel_depth,interior_meaningful,quasiconvex,n_violations,max_violation_rel,quasiconvex_even_k,k_star_even_k,theta_at_kstar,passes_at_kstar,T1_at_kstar,T2_at_kstar,r_at_kstar,f_at_kstar,N_at_kstar,T1_share_at_kstar,schema_version,prov_id
4559,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,30.0,34,17,8353.367330814819,0,0,1,0.024225773887804326,1,0,8,0.024392283503975674,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,111.18435103735311,0.9380655737704918,0.026448806808707235,2.087119291793217,0.6588106005751041,1,1d478b3dd653a6b1
4560,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,1.0,6,3,2859.9272709190936,0,0,1,0.05016297955406197,1,0,17,0.04839931017016638,1,6,21.9424770713087,0.8776990828523481,1477.7899454234348,1209.4043676238389,0.3564,0.14264748828414212,57.272747825372704,0.5167229112607882,1,1d478b3dd653a6b1
4561,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,3.0,12,6,4257.125917474737,0,0,1,0.359332724220707,1,0,16,0.051021809367305306,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,826.4625651838878,0.6853846153846154,0.08780982913935298,35.72150644198645,0.5393016035776192,1,1d478b3dd653a6b1
4562,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,10.0,22,11,6184.112082256527,0,0,1,0.2074484973638982,1,0,13,0.032061173029275594,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,602.035012644307,0.8743795620437955,0.057447896034343256,23.796090079746754,0.6146878839661706,1,1d478b3dd653a6b1
4563,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,30.0,34,17,8702.957350504472,0,0,1,0.021256149363392464,1,0,8,0.023042294922633245,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,483.8555474490281,0.9380655737704918,0.0423579333254035,17.83888097060649,0.6323467674720438,1,1d478b3dd653a6b1
4564,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,1.0,6,3,2655.6910949606286,0,0,1,0.10596939527310753,1,0,17,0.05721377732071487,1,6,21.9424770713087,0.8776990828523481,1477.7899454234348,636.3511241938028,0.3564,0.14264748828414212,25.573305984452233,0.5564615358418948,1,1d478b3dd653a6b1
4565,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,3.0,12,6,3999.408329435857,0,0,1,0.4303550499800823,1,0,16,0.05343420652296632,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,450.4436376299655,0.6853846153846154,0.08780982913935298,16.208211077685792,0.5740536211389593,1,1d478b3dd653a6b1
4566,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,10.0,22,11,5954.919321988908,0,0,1,0.22435854828107327,1,0,13,0.03395541701893498,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,339.91456722595973,0.8743795620437955,0.057447896034343256,11.029890961003808,0.6383459732217298,1,1d478b3dd653a6b1
4567,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,30.0,34,17,8512.350015107368,0,0,1,0.023443377133127226,1,0,8,0.023901593502168035,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,280.6636377076121,0.9380655737704918,0.0423579333254035,8.4260068982946,0.6465061866901101,1,1d478b3dd653a6b1
4568,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,1.0,8,4,2570.242660182642,0,0,1,0.13298602081882685,1,0,17,0.062485088224880254,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,362.1492553405675,0.495,0.11662912394210094,12.041283270267993,0.6398986686468562,1,1d478b3dd653a6b1
4569,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,3.0,12,6,3898.1607007670045,0,0,1,0.46107620180811815,1,0,16,0.05441626625141246,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,302.71982475734114,0.6853846153846154,0.08780982913935298,9.37855770018056,0.5889636190407008,1,1d478b3dd653a6b1
4570,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,10.0,22,11,5863.928847274345,0,0,1,0.23134002172331103,1,0,13,0.034736069062566356,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,235.85166518158883,0.8743795620437955,0.057447896034343256,6.561721269443778,0.6482511757997886,1,1d478b3dd653a6b1
4571,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,30.0,34,17,8436.20260432332,0,0,1,0.024328427147743106,1,0,8,0.024252061170600074,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,199.4887039788539,0.9380655737704918,0.0423579333254035,5.131500972985438,0.6523417236587328,1,1d478b3dd653a6b1
4572,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,1.0,8,4,2523.09319981663,0,0,1,0.14922022802489218,1,0,17,0.06186145991493238,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,266.8978202577151,0.495,0.11662912394210094,7.84263480835236,0.6518565610139797,1,1d478b3dd653a6b1
4573,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,3.0,12,6,3846.457027529169,0,0,1,0.47747668266220483,1,0,16,0.054923933901071774,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,227.28236661010646,0.6853846153846154,0.08780982913935298,6.217403851163853,0.5968804064348953,1,1d478b3dd653a6b1
4574,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,10.0,22,11,5817.284268648917,0,0,1,0.23499765067044676,1,0,13,0.035143973930742256,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,182.50574923131177,0.8743795620437955,0.057447896034343256,4.49359701220742,0.6534490312839324,1,1d478b3dd653a6b1
4575,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,30.0,34,17,8397.127264655779,0,0,1,0.024789074221060033,1,0,8,0.02443430929343373,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,157.83347138090204,0.9380655737704918,0.0423579333254035,3.6066153732709125,0.6553773421063137,1,1d478b3dd653a6b1
4576,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,1.0,8,4,2495.253583301293,0,0,1,0.1591427138376914,1,0,17,0.06147172729333108,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,210.6561707317814,0.495,0.11662912394210094,5.56188749570683,0.6591293435492225,1,1d478b3dd653a6b1
4577,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,3.0,12,6,3815.8909464548465,0,0,1,0.4874156301949352,1,0,16,0.05522856783301257,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,182.685390856325,0.6853846153846154,0.08780982913935298,4.5002338591053945,0.6016615427804487,1,1d478b3dd653a6b1
4578,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,10.0,22,11,5789.736017712367,0,0,1,0.23719867985889218,1,0,13,0.03538891642663048,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,150.999693815106,0.8743795620437955,0.057447896034343256,3.3701714897580413,0.656558219307874,1,1d478b3dd653a6b1
4579,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,30.0,34,17,8374.103228397156,0,0,1,0.025065657100539263,1,0,8,0.02454312552531526,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,133.28930634339918,0.9380655737704918,0.0423579333254035,2.7782824549074663,0.6571792582370544,1,1d478b3dd653a6b1
4580,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,1.0,8,4,2621.481126898725,0,0,1,0.1326250598097581,1,0,17,0.05841424676648963,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,465.6613093124524,0.495,0.04123462221165295,16.947614262449527,0.6273914541951862,1,1d478b3dd653a6b1
4581,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,3.0,12,6,3920.1439299727117,0,0,1,0.46745021293110106,1,0,16,0.05211262978679514,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,334.794121017071,0.6853846153846154,0.025348514245550242,10.799441799359162,0.5856608519835523,1,1d478b3dd653a6b1
4582,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,10.0,22,11,5846.361375362671,0,0,1,0.2361122893502959,1,0,13,0.0343700652890883,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,215.76030820772434,0.8743795620437955,0.012247932587644615,5.761304664513997,0.6501990769970296,1,1d478b3dd653a6b1
4583,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,30.0,32,16,8430.336619769538,0,0,1,0.025784782352446557,1,0,8,0.023859300090543097,1,32,88.38339375977932,3.535335750391173,5224.48362562409,193.9653282662305,0.9317647058823529,0.01,4.921764705882353,0.6197242009734735,1,1d478b3dd653a6b1
4584,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,1.0,8,4,2522.4067236091723,0,0,1,0.15787634117795907,1,0,17,0.05938058569127507,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,265.51099963658885,0.495,0.04123462221165295,7.784364882082205,0.6520339646085797,1,1d478b3dd653a6b1
4585,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,3.0,12,6,3828.0346058563027,0,0,1,0.4900847254578325,1,0,16,0.053994896801262265,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,200.40341242971755,0.6853846153846154,0.025348514245550242,5.16643863368133,0.5997528941910909,1,1d478b3dd653a6b1
4586,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,10.0,22,11,5781.187180083143,0,0,1,0.23967141793490682,1,0,13,0.03519139868298415,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,141.22266104773263,0.8743795620437955,0.012247932587644615,3.039541867259638,0.6575290942226895,1,1d478b3dd653a6b1
4587,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,30.0,32,16,8371.535523558146,0,0,1,0.02582427743556911,1,0,8,0.024044088636914235,1,32,88.38339375977932,3.535335750391173,5224.48362562409,130.85809117067168,0.9317647058823529,0.01,2.6995424836601307,0.6240771016167811,1,1d478b3dd653a6b1
4588,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,1.0,8,4,2482.4372565367466,0,0,1,0.1690462107666526,1,0,17,0.059707576253471464,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,184.76460151047598,0.495,0.04123462221165295,4.577227598953642,0.6625322964435136,1,1d478b3dd653a6b1
4589,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,3.0,12,6,3790.6448944831764,0,0,1,0.4998885026424047,1,0,16,0.05477341260999269,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,145.85052265972456,0.6853846153846154,0.025348514245550242,3.194887525694089,0.6056686653153233,1,1d478b3dd653a6b1
4590,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,10.0,22,11,5754.916618094433,0,0,1,0.2411620865442753,1,0,13,0.03553435894081624,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,111.1778577047714,0.8743795620437955,0.012247932587644615,2.0869248882206124,0.660530642285931,1,1d478b3dd653a6b1
4591,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,30.0,32,16,8347.994940679193,0,0,1,0.025843480866451378,1,0,8,0.02411829960554316,1,32,88.38339375977932,3.535335750391173,5224.48362562409,105.59357671724914,0.9317647058823529,0.01,1.921764705882353,0.6258369420141294,1,1d478b3dd653a6b1
4592,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,1.0,8,4,2461.672608674023,0,0,1,0.17512641659302655,1,0,17,0.05986434671726906,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,142.81581794941857,0.495,0.04123462221165295,3.092781199334136,0.6681208746260289,1,1d478b3dd653a6b1
4593,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,3.0,12,6,3771.294907219931,0,0,1,0.5051162737776556,1,0,16,0.05519045297333436,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,117.61821801076859,0.6853846153846154,0.025348514245550242,2.2823410128542805,0.6087762666161819,1,1d478b3dd653a6b1
4594,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,10.0,22,11,5741.584967404195,0,0,1,0.24194392477107,1,0,13,0.03571501537528678,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,95.93087427908779,0.8743795620437955,0.012247932587644615,1.6459993150654064,0.6620643588194574,1,1d478b3dd653a6b1
4595,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,30.0,32,16,8336.150394822487,0,0,1,0.025854625263883886,1,0,8,0.024155579107480715,1,32,88.38339375977932,3.535335750391173,5224.48362562409,92.88162724982507,0.9317647058823529,0.01,1.561764705882353,0.6267261719353063,1,1d478b3dd653a6b1
4596,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,1.0,8,4,2449.2653885302543,0,0,1,0.1788550633258569,1,0,17,0.059960731013193914,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,117.75072674988566,0.495,0.04123462221165295,2.2864152538618114,0.6715053681206709,1,1d478b3dd653a6b1
4597,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,3.0,12,6,3759.8475025911443,0,0,1,0.5082499296593195,1,0,16,0.05544898698510599,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,100.91605637505381,0.6853846153846154,0.025348514245550242,1.7866367342746314,0.6106297748362772,1,1d478b3dd653a6b1
4598,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,10.0,22,11,5733.881225548927,0,0,1,0.24240783628764762,1,0,13,0.03582299513633617,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,87.12035057784692,0.8743795620437955,0.012247932587644615,1.4064841889070228,0.6629538737415999,1,1d478b3dd653a6b1
4599,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,30.0,32,16,8329.35953054403,0,0,1,0.02586168915270331,1,0,8,0.02417690069399987,1,32,88.38339375977932,3.535335750391173,5224.48362562409,85.59345220350052,0.9317647058823529,0.01,1.3662091503267972,0.6272371370770753,1,1d478b3dd653a6b1
4600,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,1.0,8,4,2450.528948477268,0,0,1,0.18809167536315585,1,0,17,0.05822974704040712,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,120.30337310748892,0.495,0.0046875,2.3653125,0.671159121532607,1,1d478b3dd653a6b1
4601,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,3.0,12,6,3753.206586812773,0,0,1,0.517346231498969,1,0,16,0.05505084827854405,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,91.22672920122325,0.6853846153846154,0.0020833333333333333,1.5166346153846153,0.6117102218654127,1,1d478b3dd653a6b1
4602,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,10.0,22,11,5724.143820504667,0,0,1,0.2421447166604167,1,0,13,0.035889220469968376,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,75.98399119005421,0.8743795620437955,0.0006198347107438017,1.1216936116305725,0.6640816319874984,1,1d478b3dd653a6b1
4603,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,30.0,34,17,8317.256805219793,0,0,1,0.025718824659791993,1,0,8,0.024802551168393295,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,72.68968008393496,0.9380655737704918,0.0002595155709342561,1.04161228657326,0.6616709182990214,1,1d478b3dd653a6b1
4604,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,1.0,8,4,2432.5409277168956,0,0,1,0.1889682745069921,1,0,17,0.05917795022357076,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,83.96393722794872,0.495,0.0046875,1.3236458333333334,0.6761221723384873,1,1d478b3dd653a6b1
4605,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,3.0,12,6,3740.845224430918,0,0,1,0.5172172264822359,1,0,16,0.0556390750631244,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,73.1910714050259,0.6853846153846154,0.0020833333333333333,1.0536716524216523,0.6137315756695689,1,1d478b3dd653a6b1
4606,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,10.0,22,11,5719.142911016611,0,0,1,0.24293851861555738,1,0,13,0.036006588852525535,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,70.26461060850654,0.8743795620437955,0.0006198347107438017,0.9839525647986165,0.664662315524511,1,1d478b3dd653a6b1
4607,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,30.0,34,17,8314.981516491905,0,0,1,0.025798418343052253,1,0,8,0.024827265423217743,1,34,93.09995248448003,3.7239980993792012,5503.286948038565,70.26416870017879,0.9380655737704918,0.0002595155709342561,0.9839421596989809,0.6618519761136408,1,1d478b3dd653a6b1
4608,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,1.0,8,4,2425.2342185546763,0,0,1,0.18939563335221204,1,0,17,0.059617345353984955,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,69.20290861740418,0.495,0.0046875,0.9590624999999999,0.678159183045993,1,1d478b3dd653a6b1
4609,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,3.0,12,6,3736.107145518052,0,0,1,0.5170934866844034,1,0,16,0.05589173431773182,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,66.27804942216913,0.6853846153846154,0.0020833333333333333,0.8916346153846153,0.6145099014840008,1,1d478b3dd653a6b1
4610,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,10.0,22,11,5717.337328608185,0,0,1,0.2432277051524049,1,0,13,0.036050416502590076,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,68.19962363167693,0.8743795620437955,0.0006198347107438017,0.9357431984074319,0.6648722213802404,1,1d478b3dd653a6b1
4611,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,30.0,32,16,8314.155487778959,0,0,1,0.02582926789905431,1,0,8,0.024232020714112897,1,32,88.38339375977932,3.535335750391173,5224.48362562409,69.27598206422027,0.9317647058823529,0.00029296875,0.960768612132353,0.628384161602895,1,1d478b3dd653a6b1
4612,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,1.0,8,4,2421.5370795685594,0,0,1,0.18957571437235296,1,0,17,0.05987617239922591,1,8,27.823556071748886,1.1129422428699554,1644.6948563502265,61.733940968683726,0.495,0.0046875,0.7903125,0.6791945786117215,1,1d478b3dd653a6b1
4613,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,3.0,12,6,3733.814570146414,0,0,1,0.5169640649026672,1,0,16,0.05602335494257454,1,12,38.839667996051475,1.553586719842059,2295.8748339259696,62.93310219082302,0.6853846153846154,0.0020833333333333333,0.8166346153846153,0.6148872127401713,1,1d478b3dd653a6b1
4614,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,10.0,22,11,5716.490836707615,0,0,1,0.2433637812411116,1,0,13,0.036071274893214905,1,22,64.30715647078479,2.5722862588313915,3801.2987700518934,67.23151786009245,0.8743795620437955,0.0006198347107438017,0.9134291488206551,0.6649706749536631,1,1d478b3dd653a6b1
4615,m-of-k,proportional-50,hill,1,"{""a"": 2.0, ""k_r"": 8.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,30.0,32,16,8313.73391837673,0,0,1,0.025848267035184683,1,0,8,0.024230561809241092,1,32,88.38339375977932,3.535335750391173,5224.48362562409,68.82354015526293,0.9317647058823529,0.00029296875,0.9502217371323529,0.6284160254486685,1,1d478b3dd653a6b1
